Date,Loc,TempLow,TempHigh,Evaporation,Sun,WindDir,WindSpeed,DayWindDir,NightWindDir,WindSpeed9am,WindSpeed3pm,DayHumidity,NightHumidity,Pressure9am,Pressure3pm,DayCloud,NightCloud,Temp9am,Temp3pm,Label,RISK_MM
2016/12/20,MountGinini,-2.5,19.76,5.389920928,8.094581609,SW,,WSW,WSW,29,45,67.19369331,63.19979423,1020.198382,,4.133812722,3.705932297,,14.12,0,2.9
2014/9/12,,8.3,46.4,2,11.54,N,64,NNE,S,47,36,35.87448345,133.8653541,1020.608,1014.256,0.8,-1,20.87,42.26,0,1.1
2013/4/26,NorahHead,9.2,27.68,5.389920928,8.094581609,NNE,,N,,-18,,76.82312889,68.58183133,1027.328,1017.864,4.133812722,3.705932297,,,0,3.3
2012/1/4,Dartmoor,,28.28,-2.8,9.22,N,72,NE,NNE,,,,129.235749,1025.76,1016.28,4.133812722,3.705932297,14.37,23.92,0,3.9
2011/2/22,NorfolkIsland,,34.88,6.8,11.46,E,80,ENE,,68,51,,71.61755428,1018.928,1013.904,4,5.6,33.61,29.66,0,0.4
2012/3/9,GoldCoast,19.1,,5.389920928,8.094581609,N,76,,,19,71,73.26319582,53.45310331,1024.528,1015.136,4.133812722,,32.83,28.82,0,
,,,29.6,5.389920928,9.38,,53,,S,-7,45,,,1024.416,1017.864,4.133812722,,23.73,24.48,0,1.4
2010/8/27,WaggaWagga,1.4,,,1.86,WNW,28,ENE,N,44,18,,88.96437454,1021.168,,7.2,6.7,13.72,14.12,0,8.9
2015/2/26,,3.8,,-5.6,7.94,NNW,71,NNW,NW,25,52,50.7952087,103.0974897,1019.488,1013.816,1.6,2.3,16.45,19.02,0,
2016/9/7,,,18.8,5.389920928,8.094581609,N,58,N,N,36,26,90.78992018,105.5046264,1031.808,1022.528,4.133812722,1.2,11.9,,0,
2013/12/2,Nuriootpa,13.4,53.6,24,11.06,WNW,56,,WNW,26,41,3.136143594,69.47500114,1008.4,1003.52,3.2,,39.46,52.48,0,4.1
2009/9/30,Walpole,15.05,29,5.389920928,,SE,39,SE,S,11,30,55.41392505,79.14753179,1023.856,,,3.705932297,24.51,23.5,0,0.8
2012/10/2,Woomera,14.15,37.88,10,8.094581609,,62,,,,,19.51537067,69.95621004,1027.776,,6.4,3.705932297,27.89,34.14,0,1.9
2011/11/25,SydneyAirport,25.55,35.6,10,3.3,NE,,W,NNE,27,24,84.51993009,95.04641125,,1014.872,7.2,7.8,30.62,29.8,0,3
,Woomera,3.65,27.2,-0.4,,SW,66,SSW,S,6,7,,109.2209574,1023.408,1016.456,1.6,0.1,18.4,21.4,0,
2014/12/20,,-1,25.4,5.389920928,8.094581609,NW,43,,NW,29,54,48.34570751,92.23952366,1020.272,1014.432,4.133812722,3.705932297,17.62,19.58,0,0
2014/1/3,PearceRAAF,23.15,,,12.18,ESE,22,ENE,,12,33,15.87556281,65.98615832,,1009.944,4.133812722,3.705932297,43.36,46.88,0,2
2015/5/21,,-2.2,25.04,-2,,,48,SSE,SSE,35,-5,50.18322334,97.84284862,1025.2,1018.48,2.4,0.1,17.1,18.04,0,0.3
2014/6/13,,3.8,24.92,5.389920928,8.1,SSW,70,S,SSW,,52,,124.7207819,1019.712,1015.136,7.2,1.2,18.27,,1,1.8
2013/7/22,,10.85,36.44,1.4,8.094581609,SSE,46,SSE,,4,,36.67939349,101.9454027,1029.568,1021.384,4.133812722,3.705932297,,29.52,0,1.3
2013/5/16,,9.5,22.4,1.6,,W,,W,,65,55,41.0088283,71.89789992,1019.936,1015.664,1.6,,18.4,,0,2
2011/8/11,Launceston,4.1,22.52,5.389920928,8.094581609,S,54,NNW,NNW,7,39,69.34717068,122.4448574,1018.704,1013.552,4.133812722,3.705932297,15.41,16.22,0,
2014/9/16,,21.05,37.16,4,11.3,E,81,NE,ENE,,60,,,,1012.848,1.6,,,32.46,0,
2011/5/8,MountGinini,-7.3,9.44,5.389920928,8.094581609,NW,42,NW,NNW,7,,55.689235,,1020.198382,1013.610038,4.133812722,3.705932297,25.11141856,26.51988214,1,24.5
2017/3/11,Uluru,15.65,39.8,5.389920928,8.094581609,SW,24,SSE,SE,,34,,77.86098415,,1013.2,,3.705932297,29.71,,0,2.6
,Walpole,15.5,34.52,5.389920928,8.094581609,SSE,50,NNE,S,5,42,73.03401981,80.85095617,1019.488,1013.2,4.133812722,3.705932297,31.14,28.96,0,0.4
2012/6/12,,8.75,17.24,2.8,2.74,N,89,N,W,46,32,,,1009.536,985.008,,7.8,15.15,8.24,0,7.6
2010/7/26,,4.85,22.76,-0.4,3.14,NNW,39,NW,NW,58,49,,68.31705206,1025.2,,5.6,4.5,,16.78,0,3.1
2011/12/4,MountGambier,4.25,,-2,4.74,ENE,,,ESE,28,2,85.88238803,87.17810422,,,3.2,7.8,,19.58,1,
2011/12/20,,18.5,29.12,8.8,7.86,S,,,S,31,11,,79.49395862,1018.704,1014.608,6.4,,25.68,23.78,0,
2010/3/5,Melbourne,18.05,,7.6,,NNE,64,,NNE,80,38,50.78685041,73.35483367,1024.416,1016.016,6.4,4.5,26.98,,0,
2016/4/3,Nhil,,34.04,5.389920928,8.094581609,SSW,49,SSW,SE,43,51,46.38058617,49.7612843,1009.408,1007.48,4.133812722,3.705932297,34.65,30.36,0,4.2
2009/6/6,GoldCoast,,28.52,,8.094581609,S,94,S,S,28,,58.89007249,,1024.864,1017.776,,3.705932297,24.38,21.4,0,2.3
2011/10/29,Uluru,4.85,30.2,5.389920928,8.094581609,SE,,SE,ENE,9,27,31.83802921,98.82665169,,1011.792,4.133812722,3.705932297,,24.76,0,1
2010/6/12,MelbourneAirport,3.2,14.96,2,2.34,N,90,N,,27,38,83.1336789,74.47830742,1017.696,,6.4,6.7,10.99,,0,2.9
2012/5/16,,4.4,,-3.6,5.94,WNW,,NNE,WSW,7,49,53.32729018,88.00354498,1028.56,,5.6,6.7,19.18,20,0,2.5
2012/5/12,Darwin,31.85,42.2,2,,N,,ENE,NE,1,,91.48765999,54.61141713,,1005.28,5.6,4.5,41.93,32.88,0,
2016/8/11,Launceston,,,5.389920928,8.094581609,N,30,NNW,W,,27,,,1020.198382,1013.610038,7.2,,24.64,25.46,0,2.5
2016/1/2,WaggaWagga,27.05,55.16,18.8,11.86,E,51,,ESE,8,23,4.575964236,,1018.368,1010.472,0.8,,44.79,54.3,0,0.5
2015/2/19,Perth,23.9,35.36,7.6,10.82,SW,,SSW,,7,52,56.14005853,92.78425687,,1009.064,6.4,0.1,30.88,30.92,0,3.6
2013/12/17,,7.1,27.56,0,8.18,,,N,N,65,66,61.22803437,88.41463512,1023.296,1014.872,7.2,5.6,21.39,21.26,0,2.6
2013/11/11,,11.75,26.96,6.4,10.34,,44.38314977,WNW,WNW,51,56,27.95028172,79.64623385,1013.888,1009.592,1.6,0.1,21.39,22.38,0,0.3
2009/10/1,Ballarat,,17.24,5.389920928,,S,29,,SSE,15,,84.62034638,111.7091511,1025.2,1017.16,7.2,,12.42,10.76,0,0.8
,Albury,2,19.76,5.389920928,8.094581609,,,,,2,,72.18933883,116.9782287,,1013.728,6.4,0.1,13.33,13.98,0,
2016/5/28,,29.6,,4.4,,,32,SSE,SSE,45,17,77.92210481,86.93496082,,1009.68,4.8,3.4,37.77,36.1,1,5.5
2012/10/27,NorfolkIsland,,,7.2,11.38,SW,66,SW,SSW,37,,73.69192341,74.36383013,1012.096,1008.272,2.4,3.4,32.96,29.38,0,2.4
2016/8/12,PearceRAAF,16.25,49.16,5.389920928,,,42,SSE,SW,19,37,24.28397399,,1016.8,1010.912,4.133812722,3.705932297,38.81,43.94,0,0.3
2016/6/30,,11.3,20.84,5.389920928,8.094581609,,73,W,W,15,,101.5432725,92.88606988,1020.198382,1013.610038,4.133812722,3.705932297,,13.56,1,
2015/7/28,Canberra,1.4,25.76,3.2,9.38,N,46,SE,N,-7,50,44.77868457,,1016.576,1011.088,1.6,1.2,13.72,,0,2.5
,SydneyAirport,,31.88,10,,,31,SE,SE,60,60,47.34468934,86.02771276,1029.568,1021.208,6.4,0.1,28.02,27.98,0,1.1
,Mildura,-1,25.76,-5.2,7.86,W,22,WNW,NNW,-17,40,,125.4989634,,1024.992,,2.3,12.81,20.14,0,2.4
2010/12/1,,15.2,39.8,5.389920928,8.094581609,NW,,E,NW,,43,47.2289421,119.1494195,1020.048,1013.112,,3.705932297,23.47,36.8,0,0
2015/8/8,NorfolkIsland,,28.04,5.389920928,8.094581609,S,36,SSE,SSE,22,7,63.04025541,75.34510543,1018.256,,4.133812722,0.1,27.11,22.1,0,6.4
2011/3/26,,7.4,,20.8,8.094581609,SW,,SE,SSW,21,1,40.17672239,96.24082976,1028.448,1019.36,1.6,0.1,,22.66,0,3.1
2008/12/2,Launceston,,,5.389920928,,N,55,,N,-10,-5,83.83071182,107.3900982,,1014.256,,,10.21,14.4,0,6.6
2013/3/11,Cairns,,36.68,,9.94,SSE,,SSE,SSE,45,29,50.3471658,83.47791462,1021.84,1015.4,3.2,2.3,31.53,,0,1.7
2011/3/3,GoldCoast,21.5,28.28,5.389920928,8.094581609,E,46,SW,ESE,,49,118,75.95471717,1026.992,1017.248,4.133812722,3.705932297,26.85,21.68,1,51.8
2010/7/16,GoldCoast,23.3,,5.389920928,8.094581609,S,55,S,S,22,33,,76.66984745,1017.36,1011.088,4.133812722,3.705932297,35.17,34.14,0,2.5
2011/10/27,Sale,0.05,,0.8,8.66,,52,,SSE,40,7,60.77449,84.46752467,1025.984,1017.864,7.2,7.8,,15.38,0,0
2010/7/9,Albury,12.95,32.48,,,SE,38,SE,SSW,10,,35.02286243,86.42323201,1033.6,1023.408,5.6,,23.73,28.68,0,1.5
2014/11/27,,23.75,33.8,,,,40,SE,,,47,68.63369955,83.3459543,,1018.48,6.4,0.1,,27.28,0,0.7
,AliceSprings,23.3,46.76,16,10.9,SSE,39,SE,E,,46,9.090683757,,1016.576,1009.856,1.6,2.3,38.68,44.5,0,
2009/5/31,Albury,0.05,20.12,5.389920928,8.094581609,E,64,,ENE,,22,,117.3380664,1028,1019.536,4.8,3.705932297,13.33,,0,0.4
,Richmond,9.65,23.96,5.389920928,8.094581609,ESE,48,ESE,S,27,,82.33971937,87.50429975,1033.488,1024.816,7.2,7.8,20.22,17.34,0,7.1
,,12.5,38.6,4,,NNE,43,ENE,W,-5,,38.26349671,,1023.632,1013.64,2.4,2.3,26.2,,0,2.8
,Woomera,9.35,33.08,,8.98,N,72,NNE,N,,47,19.09338677,79.65929735,1020.272,1012.32,4.8,6.7,20.61,28.54,0,2.4
2013/3/12,Darwin,36.05,44.24,12,10.82,WNW,,NNW,WNW,,17,55.99924128,82.87270301,1011.088,1005.72,4,,42.06,41.56,0,3.3
,BadgerysCreek,,32.2368172,5.389920928,8.094581609,E,38,N,ENE,14,25,54.99218937,92.32131264,1023.408,1013.2,,3.705932297,26.98,29.38,0,2.5
2013/1/6,AliceSprings,21.05,,,1.7,SSW,90,ESE,SSE,47,,,,1012.432,1005.984,6.4,6.7,33.48,,0,2.6
,PearceRAAF,16.7,48.68,5.389920928,11.22,WSW,31,SSW,SW,32,39,,65.98615832,1013.552,1008.8,4.133812722,3.705932297,37.77,45.34,0,1.5
2010/7/29,Katherine,34.55,52.4,12.4,,,76.38314977,WNW,,30,40,52.01768334,66.79666275,1015.344,1006.864,,3.705932297,45.05,26.51988214,0,1.9
2016/8/24,Launceston,13.25,,5.389920928,8.094581609,NW,26,,,,,56.95767176,112.6294826,,1013.610038,4.133812722,3.705932297,23.73,32.18,0,1.9
2012/9/26,,30.5,46.52,,,S,58,,S,21,,,108.9634689,,1003.344,6.4,3.4,36.21,43.24,1,2.1
,Hobart,20.45,,-2,7.94,NW,51,,N,18,3,28.619284,111.4702871,1016.352,1008.712,4.133812722,3.705932297,30.62,46.18,0,2.6
2010/9/19,,15.5,26.36,,3.06,WSW,17,W,,17,3,,,1024.976,1018.656,7.2,6.7,24.38,21.12,0,1.8
2016/10/24,AliceSprings,-3.4,,5.389920928,8.094581609,E,31,,,21,,,70.19059133,1025.312,1015.312,,3.705932297,18.27,,0,3.6
2012/4/25,,0.95,,1.2,,W,63,NW,W,14,7,64.770927,79.52996791,,,6.4,,,16.92,0,1.8
2012/6/14,,8.15,28.28,5.389920928,8.094581609,,66,W,W,29,11,17.31366441,57.2475349,1020.198382,1013.610038,4.133812722,3.705932297,23.47,23.22,0,0.7
,SydneyAirport,15.65,35.24,,,,59,,NE,,63,44.71334088,84.01226039,1031.584,,0.8,0.1,,31.06,0,
,Townsville,21.95,39.8,18.8,11.06,NE,60,ENE,NE,6,24,40.5517417,75.01402021,1018.928,1011.088,2.4,0.1,37.38,34.84,0,1.7
2013/5/21,Williamtown,9.2,32.12,28.4,8.094581609,WNW,19,W,WSW,30,4,36.90879729,90.44982206,1023.856,1016.192,,1.2,24.77,27.56,0,
2012/2/25,Sydney,15.5,28.88,,3.46,,,SSW,SSW,-1,24,,66.01784401,,,6.4,7.8,,18.18,1,6
2015/9/22,NorfolkIsland,,29.12,0,6.74,SSE,22,SSW,SW,-2,7,60.45006959,81.87191929,,1017.16,5.6,,27.24,,0,7.2
2013/12/14,Tuggeranong,8.75,33.32,5.389920928,8.094581609,E,,N,,,6,50.91960458,114.6673548,1034.048,,,,21.91,27.42,0,0.2
,MountGinini,,28.16,,8.094581609,W,82,WNW,W,33,6,,76.06507184,1020.198382,1013.610038,4.133812722,3.705932297,19.96,,0,
2016/6/13,AliceSprings,,,,9.86,SSW,19,WSW,SSW,27,37,12.41775655,,1022.512,,0.8,-1,19.96,27.28,0,3.3
2012/7/31,Launceston,17,,5.389920928,8.094581609,SE,72,SE,,35,13,42.43469797,90.11830146,1020.198382,1013.610038,4.133812722,2.3,,30.36,0,2.7
2009/12/2,Cobar,,32,5.389920928,8.094581609,E,27,ESE,SSE,,6,31.42387605,96.34664533,1027.664,1019.008,4.133812722,3.705932297,21.13,26.86,0,
2016/5/30,Witchcliffe,,24.56,5.389920928,8.094581609,,,N,WNW,,39,87.75945697,108.946776,1005.936,1002.288,4.133812722,,19.83,14.4,1,15.3
2016/4/17,,,,11.6,,SSE,15,SE,WSW,0,51,22.89177613,101.8202496,1009.52,1004.312,1.6,,,43.94,0,2.4
2009/12/9,AliceSprings,6.35,27.68,4.8,,S,29,SSW,SSW,16,32,40.70582975,92.94348154,1022.288,,1.6,0.1,19.7,22.24,0,1.9
2016/7/16,PerthAirport,,29.72,,12.1,SW,45,S,WSW,,73,32.89151622,67.60332046,1021.952,1015.752,3.2,1.2,26.2,24.48,0,2.6
2014/12/17,Witchcliffe,13.85,40.64,5.389920928,8.094581609,,76,ESE,SSE,23,,52.80164808,71.63774873,1015.68,1009.328,,3.705932297,32.05,33.44,0,0.7
2015/9/8,Newcastle,,,,8.094581609,,73.38314977,SW,,1,39.43587904,57.79705201,107.4630747,1020.198382,1013.610038,6.4,3.705932297,,26.51988214,0,
2010/12/24,Bendigo,,41,5.389920928,,NW,85,ESE,NNW,19,29,32.23774909,101.3175944,1030.016,,,0.1,27.37,36.8,1,11.6
2009/6/29,Cobar,9.05,21.44,,,WNW,57,W,,55,26,57.98612685,99.94639612,1013.44,1011.528,,4.5,15.93,12.58,0,2.6
2013/12/12,Nhil,13.85,32.36,5.389920928,8.094581609,WSW,67,S,,37,63,58.11344449,101.3008776,,1008.8,4.133812722,,22.95,24.9,0,1.1
2015/7/31,Mildura,1.25,23.72,-3.2,9.14,SSE,45,SSW,,19,22,60.34690167,117.304712,1029.232,1020.504,,,11.64,18.32,0,3.9
2009/7/31,Adelaide,8.75,23.84,25.6,8.094581609,SSW,,S,,56,,33.76837373,,,,4.133812722,,18.79,18.04,0,1.1
2014/4/30,,8,32.24,4,10.18,SE,20,SSE,S,21,,57.06705341,114.0276809,1028.672,1020.416,0.8,0.1,,26.16,0,0.2
,,-9.25,20.36,-4.8,8.66,,,,N,,,67.51178955,127.0358111,1034.72,1024.464,,3.705932297,2.41,14.12,0,1.8
2014/2/15,Albury,7.1,,5.389920928,8.094581609,W,34,SW,WSW,42,5,,79.61495087,,1013.288,4.133812722,3.705932297,21.91,25.04,0,3.4
2014/10/20,MelbourneAirport,,23.12,,,N,60,N,NNW,61,40,59.35088557,103.1957991,1022.288,1015.136,,6.7,14.37,16.36,0,2
2010/3/28,,28.25,40.52,13.6,,ESE,,SE,ESE,,25,49.94240611,80.98298876,,1009.68,,1.2,37.9,35.82,0,0.9
2013/11/19,Canberra,,29.84,-0.4,,N,54,,,3,56,42.72145039,,1026.096,1017.072,1.6,,15.15,,0,0.9
2009/2/22,Penrith,15.8,32.96,5.389920928,8.094581609,SSW,15,,,31,35,43.7217216,84.84040048,,,4.133812722,3.705932297,26.07,26.86,0,1.1
2010/6/2,Penrith,20,30.8,5.389920928,8.094581609,ENE,61,SSE,N,21,1,82.2548334,92.41026365,1020.198382,1013.610038,4.133812722,3.705932297,25.94,24.2,0,0
2011/7/9,Moree,33.95,45.32,14.8,4.82,NE,98,E,ENE,33,,99.0053848,39.97900095,,,5.6,6.7,39.72,29.38,0,13.7
,MountGambier,6.95,27.2,5.389920928,,ENE,,SW,ENE,7,2,73.64585341,90.81078916,1017.92,,7.2,7.8,21.91,22.52,0,2.4
2015/2/9,,-7.45,21.32,,8.094581609,SSE,52,S,,-7,13,49.96354835,105.2399036,1039.2,1028.424,4.133812722,3.705932297,8.65,14.4,0,0.5
2010/9/3,MountGambier,3.05,,2,6.82,,11,,ESE,,,,99.94639612,1024.64,,5.6,6.7,17.62,24.34,0,3.3
2014/6/4,Melbourne,8.45,,-2.4,3.78,,,,SSW,26,59,90.61364711,,1024.192,,2.4,6.7,16.97,12.72,0,6
2014/11/20,MountGinini,-5.35,9.56,,8.094581609,E,55,E,,,20,115.1207701,76.17340829,1020.198382,1013.610038,,3.705932297,2.67,-0.86,0,3.1
,Dartmoor,,20.84,5.389920928,8.094581609,NNW,31,N,NW,44,6,99.32900435,75.22166173,,1012.496,4.133812722,3.705932297,12.29,13.14,0,
,Penrith,22.25,33.56,5.389920928,8.094581609,SSW,10,SSW,,,-6,,81.54549773,1020.198382,1013.610038,4.133812722,3.705932297,29.06,,0,1.3
2009/5/30,BadgerysCreek,21.5,32.24,5.389920928,8.094581609,,48,S,SSE,27,-7,107.0232876,,1015.008,1009.68,4.133812722,3.705932297,27.37,24.9,1,19.9
2014/7/9,,8.9,25.64,-2.8,6.02,NW,44,,NW,,,72.95812293,100.5767888,1015.344,1008.712,5.6,6.7,20.35,19.72,0,9.9
,,7.85,,0,2.58,NW,35,ENE,,14,37,94.89166095,96.19086817,1014.896,1009.856,7.2,6.7,15.93,14.54,1,2.5
2015/9/2,Sale,14.9,27.2,,,S,14,WSW,SE,-1,42,104.6899994,72.55762139,1018.704,1012.056,7.2,7.8,23.47,18.18,1,11.9
2016/12/19,,-9.7,18.32,5.389920928,8.094581609,,0,ESE,S,13,,75.02311547,119.4569101,1029.68,1021.12,,5.6,,12.02,0,0.4
2014/7/19,Townsville,35.45,43.28,9.6,11.78,ENE,,,ENE,12,69,72.57460071,75.3806202,1003.92,1001.76,,1.2,,39.88,0,3.9
2016/7/11,,15.65,29.6,,9.14,ESE,38,WNW,ESE,45,,60.38713941,73.42314869,1021.616,1015.928,,3.705932297,26.2,,1,2.9
,AliceSprings,,,2.8,10.1,ESE,18,,S,11,13,36.17095475,,,1016.896,,0.1,,22.52,0,0.9
2015/8/4,,22.85,41,7.6,10.18,W,41,,N,-9,28,,93.17035446,1013.328,1007.304,,1.2,,36.38,0,1.6
2014/6/20,,14.45,40.64,18,11.06,SE,32,ESE,,44,51,2.946629542,,1021.84,,1.6,5.6,31.66,37.22,0,3.5
2014/4/8,CoffsHarbour,26.9,39.2,2.4,,NNE,37,SW,ENE,,46,88.01181547,74.28394264,1012.992,1007.744,,5.6,35.69,30.92,0,4.7
2016/9/13,Hobart,8.15,32.48,4.8,8.82,SW,72,,NE,-2,,32.5484547,80.12128835,1015.904,1012.32,4.133812722,3.705932297,19.57,20.56,0,1.2
2008/3/2,Dartmoor,,,8,8.18,WNW,,W,W,45,,,,,1012.76,4.133812722,3.705932297,24.77,23.08,0,3.7
2010/10/12,,17.15,38.6,5.389920928,8.094581609,NE,30,NNE,NNE,,-7,53.83914982,91.8632674,1020.944,1011.88,4.133812722,3.705932297,,,0,0.7
2012/4/5,,0.8,17.84,,3.06,ENE,,,ENE,-9,12,77.12679447,101.6692211,1031.696,1021.384,5.6,,9.95,,0,0.6
2012/7/14,Cobar,,48.68,12.8,8.094581609,NE,,NE,NE,11,,15.53040343,82.3242921,,1003.696,3.2,,37.9,46.18,0,3.4
2009/7/29,,,26.36,8.8,1.94,N,78,,N,65,37,63.13784941,68.20071067,1028.224,1019.8,7.2,6.7,,21.12,0,
2015/7/21,SalmonGums,12.95,29.6,,8.094581609,SSW,43,SSW,,,,39.06990741,90.07643956,1020.198382,1013.610038,4.133812722,,24.64,22.66,0,0.4
2008/12/25,Cobar,,27.8,-2.8,8.094581609,N,66,ENE,N,46,11,51.88833308,113.8668612,1029.12,1019.184,,,16.19,21.4,0,2
2009/1/26,,1.1,21.32,5.389920928,8.094581609,N,,E,N,5,18,102.5608707,88.78912958,1019.04,1010.824,7.2,7.8,12.81,10.62,0,15.1
2011/1/11,Townsville,34.1,44.36,16.4,10.5,ENE,42,SE,ENE,-1,33,59.5432845,75.57203616,1009.632,1005.192,6.4,1.2,42.32,39.6,0,1
2016/8/31,Woomera,9.8,29.72,5.389920928,,,17,ESE,SE,50,32,44.77868457,,,1021.296,4.133812722,,,24.76,0,
2010/7/9,Brisbane,18.65,38.84,4.4,10.34,NE,,WSW,NNE,,34,48.74019286,,,1015.664,1.6,0.1,31.53,34.14,0,
2016/10/19,Darwin,23.15,40.4,5.6,,,,,NW,24,45,45.25611511,75.23950576,,1009.856,6.4,6.7,32.83,,0,3.7
2010/9/4,Darwin,,41.6,2.8,10.34,N,60,SE,WNW,46,30,64.31795084,85.71073328,1012.208,1006.6,2.4,3.4,36.86,38.34,0,1.4
2009/12/14,Watsonia,11.75,38.24,,11.78,S,33,SSE,SW,,22,52.1423928,87.59412474,1027.664,1018.392,2.4,-1,24.12,31.06,0,
2016/1/1,,19.85,39.44,4.4,10.42,ESE,46,SE,,57,48,26.81962144,94.46478117,,1010.208,0.8,-1,29.32,35.68,0,1.4
,Canberra,-8.8,,-4.4,7.54,S,33,E,S,38,26,54.87972716,101.1152522,1031.36,,2.4,3.4,12.16,14.26,0,
2014/2/13,,-3.85,26,-2.8,8.18,N,-2,SE,NNW,21,32,54.42687247,135.8752072,1026.544,1018.92,,0.1,9.3,,0,0
,Dartmoor,5.75,28.04,2,3.78,SSE,,E,S,,,,,1019.376,1014.872,4.133812722,3.705932297,15.28,21.54,0,0.4
2011/7/12,Newcastle,18.5,37.64,5.389920928,8.094581609,,51.38314977,N,SE,22,42,63.55236711,89.29827827,1020.198382,1013.610038,1.6,0.1,30.1,32.6,0,1.3
2014/5/12,Richmond,20,37.4,,8.094581609,NW,84,,WNW,25,,,68.20939192,,1008.8,4.133812722,,30.88,32.6,0,0.3
2010/7/12,AliceSprings,19.25,41.24,10,10.9,ESE,,ESE,ESE,-2,6,25.83964724,,1017.584,1011,0.8,-1,35.56,37.92,0,
2016/9/16,MountGinini,-8.95,7.64,,,NW,49,,NNW,4,5,85.39940626,106.4412604,1020.198382,1013.610038,4.133812722,3.705932297,,-1.7,0,0.2
2013/12/18,,-0.55,29.36,-1.2,9.86,SW,77,ENE,WNW,,25,42.02786966,,,1009.328,1.6,0.1,,24.06,0,9.1
2014/6/18,Witchcliffe,5.3,28.28,5.389920928,8.094581609,SW,50,NE,WSW,34,24,61.88411878,,1035.168,1025.344,4.133812722,3.705932297,19.96,,0,1.2
2010/5/18,Brisbane,,33.56,-3.6,,W,68,,NNE,,44,73.64585341,90.81078916,1024.864,1016.456,,5.6,27.63,28.26,0,6.9
2014/2/20,Walpole,12.05,25.76,5.389920928,8.094581609,NNW,,NNW,NW,,45,80.1435529,86.40994402,1025.312,1016.544,4.133812722,3.705932297,19.7,18.46,0,
2010/10/27,MountGinini,4.85,22.52,5.389920928,8.094581609,,49,SE,SSE,23,-7,77.10503224,109.6800792,1020.198382,1013.610038,4.133812722,,14.24,15.24,1,7.4
2017/6/25,Adelaide,,25.4,5.389920928,8.094581609,,,NE,,14,2,52.61700066,100.1211465,1025.424,1014.608,4.133812722,,15.67,,1,2.1
2012/7/16,Cairns,21.2,38.36,2.8,10.26,ENE,,SSE,,19,,66.36516249,73.83120585,1018.368,1011.176,1.6,1.2,,33.72,0,
,CoffsHarbour,,35.6,2.4,12.1,NE,,NNE,NNE,29,59,62.16968957,56.54704117,1021.728,1014.608,1.6,,,29.66,0,0.9
2012/9/24,,16.85,38.84,10.8,10.42,ENE,,E,E,13,58,21.69508861,89.99732351,,1017.6,1.6,,27.89,35.82,0,2.6
2009/10/27,Moree,,26.72,6.4,,SW,60,,SW,-1,21,,89.28028106,1020.384,1013.464,0.8,1.2,17.1,20.42,0,3.3
2016/9/28,CoffsHarbour,8.3,,-1.6,8.58,SW,14,WSW,,49,2,73.51627378,,1027.44,,,0.1,24.9,,1,1
2016/7/15,,9.95,30.8,2,8.98,W,84,W,SW,61,50,36.21804108,86.83906925,1017.136,1010.824,3.2,6.7,22.82,,0,
2013/1/17,Sydney,25.55,,6,8.98,ENE,45,E,ENE,12,,54.99218937,92.32131264,1024.304,1017.6,5.6,,32.83,31.62,0,
,Williamtown,17.45,30.92,5.6,8.094581609,SE,24,SSE,SE,,,55.80892217,,1021.952,1015.84,5.6,5.6,29.71,,0,0.2
,Nhil,14.6,41.36,5.389920928,8.094581609,WNW,70,,WNW,-13,56,20.40539752,93.77196585,,1007.568,4.133812722,3.705932297,28.41,36.8,0,3.1
2016/10/19,CoffsHarbour,7.55,26.96,,8.094581609,NW,40,WSW,NNE,,-2,69.72056477,98.79463428,1022.624,,6.4,7.8,20.09,20.98,0,2.9
2014/3/8,Walpole,17.45,38.36,5.389920928,,NE,76,NNW,WNW,,6,45.75551144,,,,4.133812722,3.705932297,28.93,,0,5.9
2012/2/16,Albury,3.65,16.76,5.389920928,8.094581609,W,,WNW,WNW,,30,89.31380147,,1030.912,1022.968,,7.8,13.33,,0,2.7
2010/7/9,,17.75,35.6,,2.66,NW,30,,NNW,61,-9,51.26009736,,1003.92,1001.056,6.4,6.7,,,0,4.4
2009/6/15,Launceston,23.3,,5.389920928,8.094581609,NNW,93,N,NNW,24,52,100.0405168,37.51942817,1008.976,1000.088,4.133812722,3.705932297,32.05,14.26,0,4.6
,WaggaWagga,12.05,33.56,2.4,,WNW,68,E,W,17,41,,102.9100825,1018.592,1012.584,2.4,0.1,24.38,29.52,1,
2009/2/25,Woomera,11.15,,-0.8,1.86,SSE,,SSE,S,21,38,,80.38092154,1028.56,,6.4,0.1,19.44,,0,2.1
,Woomera,17.45,41.72,10,,WSW,57,SE,SSE,10,38,17.60677075,90.34669653,,1016.104,,,31.27,37.92,0,
2014/1/9,PerthAirport,11.75,,7.6,11.78,E,,E,ESE,,62,22.10482875,82.8098934,1024.864,,0.8,0.1,26.33,32.74,0,2.7
2013/4/6,,12.65,39.44,27.6,12.34,,,NE,SW,6,6,21.19717072,75.37418497,1013.552,1008.184,4.133812722,3.705932297,29.84,34.7,0,0.1
,Townsville,31.85,41.36,9.2,8.094581609,ESE,84,SSE,SE,13,47,113.1622062,67.69146655,1004.368,1000.792,7.2,5.6,,31.9,1,36.9
2009/3/27,Witchcliffe,7.1,,,8.094581609,NNW,88,N,NNW,40,50,75.97086046,118.6987698,1012.992,1005.544,4.133812722,3.705932297,19.31,17.62,0,17.7
